Date,Price,lag_P,lag_O,lag_H,lag_L,lag_V,lag_C,Year,Month,Day,Weekday
2020-12-29,0.7974471050297733,0.8033700747497783,0.7928733316544951,0.7966670851117248,0.8081474296799223,0.2516835016835017,0.5549645390070922,0.75,0.9999999999999999,0.9333333333333333,0.16666666666666666
2020-12-30,0.8024832129735209,0.7995058912960853,0.8007428859229413,0.7975772031132313,0.8134497251859036,0.16965955854844744,0.5088652482269503,0.75,0.9999999999999999,0.9666666666666667,0.3333333333333333
2020-12-31,0.8088179399467883,0.7986823767895603,0.7969340216570133,0.8060193321616871,0.8160685418687359,0.23961840628507294,0.525709219858156,0.75,0.9999999999999999,0.9999999999999999,0.5
2021-01-01,0.8088179399467883,0.7974471050297733,0.7944157642911105,0.7928696962088877,0.8124797930811509,0.12401795735129069,0.5230496453900709,0.875,0.0,0.0,0.6666666666666666
2021-01-04,0.8489801089573039,0.8024832129735209,0.7950453286325863,0.7944702485563646,0.8124474620109925,0.03413767302656191,0.5585106382978724,0.875,0.0,0.1,0.0
2021-01-05,0.8523691878880022,0.8088179399467883,0.7981931503399646,0.8004017072558374,0.8182347235693501,0.003647586980920314,0.5656028368794326,0.875,0.0,0.13333333333333333,0.16666666666666666
2021-01-06,0.8235145065247689,0.8088179399467883,0.8039536640644673,0.8023788601556616,0.8255092143549951,0.0004676393565282454,0.5301418439716312,0.875,0.0,0.16666666666666669,0.3333333333333333
2021-01-07,0.8353287723299125,0.8489801089573039,0.822588768572148,0.8428948029123775,0.8465567410281281,0.0014029180695847364,0.7544326241134751,0.875,0.0,0.2,0.5
2021-01-08,0.7756873178765995,0.8523691878880022,0.8420737849408209,0.8446522721566658,0.8642741674749435,0.0014029180695847364,0.5487588652482269,0.875,0.0,0.23333333333333334,0.6666666666666666
2021-01-11,0.786804763714684,0.8235145065247689,0.8493137748677915,0.8543183530002512,0.8405431619786614,0.44089038533482977,0.37322695035460995,0.875,0.0,0.3333333333333333,0.0
2021-01-12,0.7776827568731788,0.8353287723299125,0.8199760765550239,0.8288350489580718,0.8458454574846426,0.2664609053497942,0.5957446808510638,0.875,0.0,0.3666666666666667,0.16666666666666666
2021-01-13,0.7857912073989612,0.7756873178765995,0.8258310249307479,0.8218993221190058,0.7883931458131264,0.546109240553685,0.2021276595744681,0.875,0.0,0.4,0.3333333333333333
2021-01-14,0.782117065754466,0.786804763714684,0.7634097204734325,0.7783078081847854,0.7794374393792434,0.3238870183314628,0.5939716312056738,0.875,0.0,0.43333333333333335,0.5
